id,amenity,name,lat,lon
8347377985,bicycle_parking,,42.367227,-71.1136946
8347377986,post_box,,42.3665538,-71.1136183
8347377988,bicycle_parking,,42.3670517,-71.113429
8347377989,bench,,42.3664667,-71.1129031
8347377991,bench,,42.366825,-71.1133351
8347377992,bench,,42.3668236,-71.1132788
8347377993,bench,,42.3668182,-71.1132252
8358424012,taxi,,42.3896453,-71.1183418
8365762197,bicycle_parking,,42.3671597,-71.113697
8365762198,bicycle_parking,,42.366743,-71.114445
8365785025,bench,,42.3666239,-71.1136863
8365785026,bench,,42.366793,-71.1120527
8365785027,bench,,42.3667812,-71.1120243
8365785028,bench,,42.3666832,-71.1119716
8365785029,bench,,42.3666583,-71.1119832
8365785030,bench,,42.3666075,-71.1121479
8365785031,bench,,42.3666005,-71.1121184
8365785032,drinking_water,,42.366724,-71.1119749
8369836867,bicycle_parking,,42.3903248,-71.1212949
8369867363,bicycle_parking,,42.3884127,-71.1190938
8369867364,bicycle_parking,,42.3883434,-71.1191735
8369867365,bicycle_parking,,42.3883167,-71.1192418
8369867366,bicycle_parking,,42.3882064,-71.1190778
8369867367,bicycle_parking,,42.3883426,-71.1189147
8369867368,waste_basket,,42.3884369,-71.1193414
8369867369,waste_basket,,42.3884465,-71.1193457
8369893717,bicycle_parking,,42.3890561,-71.1194717
8369893718,bicycle_parking,,42.3890689,-71.1193995
8369893719,bicycle_repair_station,,42.3890351,-71.119428
8369893724,bicycle_parking,,42.3891685,-71.1195457
8369893728,waste_basket,,42.3891439,-71.1195982
8369893729,waste_basket,,42.3891544,-71.1196056
8369893730,bench,,42.3891821,-71.1196319
8369893731,bench,,42.3891926,-71.1196267
8369893732,waste_basket,,42.3892369,-71.1196725
8369893737,bench,,42.3889792,-71.119254
8369893738,bench,,42.3889858,-71.1192402
8369893740,bicycle_parking,,42.3897414,-71.1183987
8369893741,bicycle_parking,,42.3896463,-71.1184427
8369893742,bicycle_parking,,42.3895961,-71.1185244
8369893746,bench,,42.3896231,-71.1185772
8369893747,bench,,42.389611,-71.1185929
8369893748,bench,,42.3895989,-71.1186142
8369893750,bicycle_parking,,42.3886388,-71.1187196
8379662306,parking_entrance,,42.3918364,-71.1245327
8379732019,waste_basket,,42.3925269,-71.1249419
8379732024,recycling,,42.3922506,-71.127827
8379732025,bicycle_parking,,42.392453,-71.1281776
8382256394,waste_basket,,42.3930368,-71.1251503
8382256395,waste_basket,,42.3930327,-71.1251434
8382256396,waste_basket,,42.3928393,-71.125295
8382256397,waste_basket,,42.3928475,-71.1253043
8382256398,bench,,42.3930363,-71.1251099
8382447960,post_box,,42.3763552,-71.1220453
8397186383,post_box,,42.3893458,-71.1287996
8397186384,bench,,42.389282,-71.1288171
8397186385,waste_basket,,42.3892729,-71.1288548
8406082633,charging_station,,42.3892045,-71.1327904
8406179440,bench,,42.3891448,-71.1321047
8406179441,waste_basket,,42.3890951,-71.1321141
8439447512,bench,,42.3886095,-71.1197909
8439447513,bench,,42.3886317,-71.1198159
8439447514,bench,,42.3886585,-71.1198272
8439447515,bicycle_parking,,42.3886944,-71.1198034
8444053220,waste_basket,,42.3885867,-71.1192445
8444053221,waste_basket,,42.3885913,-71.1192552
8444053222,bench,,42.3879769,-71.1190728
8444053223,bench,,42.3879927,-71.119059
8444053224,bench,,42.3879879,-71.1190175
8495358722,bicycle_rental,Grove St at Community Path,42.3964104,-71.1201066
8502235335,bench,,42.3967897,-71.1224482
8502235336,bench,,42.396757,-71.1223034
8502235337,bench,,42.3967692,-71.1223505
8502235340,bench,,42.396801,-71.1224902
8502235345,bench,,42.3969494,-71.122744
8502235346,bench,,42.3969307,-71.1227256
8502235347,bench,,42.3968819,-71.1226684
8502235348,bench,,42.396823,-71.1226231
8502235349,bench,,42.3967558,-71.1225729
8502235350,bench,,42.3967176,-71.1225064
8502235351,bench,,42.3968048,-71.1226275
8502235352,bench,,42.3967013,-71.1225058
8502235353,bench,,42.396831,-71.1226448
8502235354,bench,,42.3967175,-71.1225281
8551629394,post_box,,42.3860022,-71.1160207
8551629396,bicycle_parking,,42.3865422,-71.1163626
8551629400,bicycle_parking,,42.386172,-71.1161955
8551629401,bicycle_parking,,42.3857242,-71.1156586
8551629403,bicycle_parking,,42.3859856,-71.1159944
8575332397,bicycle_parking,,42.389782,-71.1202063
8580030075,bicycle_parking,,42.3621842,-71.0818732
8580815244,parking_entrance,,42.3624532,-71.0819619
8593759401,bench,,42.389143,-71.1374709
8593759402,bench,,42.3891591,-71.1374646
8622523875,bicycle_parking,,42.3914506,-71.1286859
8622537232,bicycle_parking,,42.3927764,-71.1287588
8623334129,bench,,42.3953616,-71.1205443
8623334130,bench,,42.3953644,-71.1205215
8623334131,bench,,42.3954055,-71.1202239
8623334132,bench,,42.3953569,-71.1202643
8623334133,bench,,42.3952984,-71.1203141
8623334158,waste_basket,,42.3955663,-71.1203082
8623334159,waste_basket,,42.3955698,-71.1203163
8623334160,waste_basket,,42.3953991,-71.1201016
8623334161,waste_basket,,42.3954043,-71.1200984
8623334162,waste_basket,,42.3954683,-71.1204743
8623334163,waste_basket,,42.3954661,-71.1204683
8630584510,bench,,42.3737598,-71.1110962
8630584511,bench,,42.3737368,-71.1111475
8630621324,bench,,42.3737768,-71.1104946
8630621325,bench,,42.3736554,-71.1102837
8630621326,bench,,42.3738696,-71.1108786
8630621327,bench,,42.3738851,-71.1109048
8630621328,bench,,42.3738978,-71.1109306
8630621329,bench,,42.3739122,-71.1109617
8630621330,bench,,42.3737101,-71.1108552
8630621331,bench,,42.3736855,-71.1108456
8630621332,bench,,42.3736615,-71.110839
8630621333,bench,,42.3736356,-71.1108357
8630621334,bench,,42.3736132,-71.1108344
8630621335,bench,,42.373591,-71.1108356
8630621336,bench,,42.3734689,-71.1109251
8630621337,bench,,42.3734425,-71.1109344
8630621338,bench,,42.3733209,-71.1106249
8630621339,waste_basket,,42.3735739,-71.1108374
8630621340,waste_basket,,42.3735128,-71.1109056
8630621341,waste_basket,,42.3737679,-71.1106271
8632732787,atm,,42.3833645,-71.1117406
8635443627,bench,,42.3736436,-71.1102442
8635443628,bench,,42.3734107,-71.1108659
8635443629,bench,,42.3733897,-71.1108573
8635443630,bench,,42.3733729,-71.1108445
8635443633,bench,,42.3738901,-71.1110743
8635443634,bench,,42.3738688,-71.1110528
8635443635,bench,,42.3738479,-71.1110312
8635443636,bench,,42.3738286,-71.1110101
8660013166,post_box,,42.3936703,-71.1208972
8662444742,waste_basket,,42.3624383,-71.0726614
8662444744,bench,,42.3609351,-71.0730356
8662444745,recycling,,42.3624453,-71.0726595
8663133534,post_box,,42.3913111,-71.118672
8668944236,post_box,,42.4034149,-71.1273225
8674187527,restaurant,Amelia's Trattoria,42.3650037,-71.09267
8677869681,bench,,42.3737077,-71.1111864
8677869682,waste_basket,,42.3737502,-71.111121
8677869683,bench,,42.3731963,-71.1105103
8677869684,bench,,42.3731828,-71.1104736
8677869685,bench,,42.373168,-71.1104363
8677869686,bench,,42.3730354,-71.1101035
8677869687,bench,,42.3730192,-71.1100603
8677869688,bench,,42.3729585,-71.1098544
8677869689,bench,,42.3729933,-71.1096889
8677917138,bench,,42.3748444,-71.1109755
8677917139,bench,,42.374887,-71.1108959
8677917172,bicycle_parking,,42.3749754,-71.1112268
8691577069,bench,,42.3952609,-71.1558982
8691577070,waste_basket,,42.3891738,-71.1462908
8691577071,bicycle_parking,,42.3959647,-71.148284
8691577072,post_box,,42.3892615,-71.1461999
8691577073,bicycle_parking,,42.3959524,-71.1482811
8691773723,bench,,42.3765576,-71.1205236
8691773724,bench,,42.3765473,-71.1205522
8691773725,bench,,42.3763945,-71.1206871
8691773726,bench,,42.3763726,-71.1206862
8691773727,bench,,42.3763494,-71.120688
8691773728,bench,,42.3761311,-71.1204506
8691773729,bench,,42.3761249,-71.1204035
8691773730,bench,,42.3761235,-71.1203555
8691773731,bench,,42.3762129,-71.1201338
8691810329,bench,,42.3764935,-71.120796
8691810330,bench,,42.3765042,-71.121169
8691810331,bench,,42.3765123,-71.121666
8691810332,bench,,42.3768241,-71.12063
8691810333,bench,,42.3768425,-71.1206605
8691810334,bench,,42.3772593,-71.1203778
8691810335,bench,,42.3760523,-71.1200223
8691810336,bench,,42.3760147,-71.1200815
8691810337,bench,,42.3758868,-71.1199466
8691810338,bench,,42.3759183,-71.1198893
8691810339,bench,,42.3757533,-71.1198142
8691810340,bench,,42.3757877,-71.1197525
8722550205,waste_basket,,42.3954665,-71.1378839
8722550206,bicycle_parking,,42.3955178,-71.1378815
8722580319,bicycle_parking,,42.394046,-71.1379671
8722580320,waste_basket,,42.3941229,-71.1379664
8723322058,bicycle_parking,,42.3610738,-71.112593
8723347738,bench,,42.3609118,-71.1124169
8723347739,bench,,42.3608621,-71.1123247
8723347740,bench,,42.3609555,-71.1126135
8723347741,bench,,42.3610432,-71.1128117
8723347742,bench,,42.3610248,-71.1130871
8723347743,bench,,42.3610001,-71.1130834
8723347744,bench,,42.3609956,-71.1131593
8723697549,parking,,42.3724293,-71.1236975
8723697551,parking,,42.3726746,-71.121902
8736486658,waste_basket,,42.3619848,-71.1007458
8736680233,bicycle_parking,,42.3938982,-71.110309
8742462431,bench,,42.3754208,-71.1195549
8742462432,bench,,42.3754023,-71.1195127
8742462433,bench,,42.3753821,-71.1194698
8742535226,bicycle_parking,,42.3749296,-71.1188113
8742535227,bicycle_repair_station,,42.3749405,-71.1187393
8747592857,bicycle_parking,,42.3726432,-71.1129428
8747592858,bicycle_rental,Verizon Innovation Hub 10 Ware Street,42.3725029,-71.1130129
8749943462,bicycle_parking,,42.3738251,-71.1145792
8751440079,bicycle_rental,Mass Ave at Hadley/Walden,42.3911547,-71.1225088
8754931136,waste_basket,,42.3733282,-71.118893
8754931137,bench,,42.3733592,-71.1188875
8758888195,theatre,Starlight Square,42.3651658,-71.1016389
8779092920,restaurant,The Dial,42.3636113,-71.0995133
8783734363,post_box,,42.3795609,-71.1227254
8783788024,post_box,,42.3685105,-71.1088798
8805595487,research_insitute,Center of Mathematical Sciences and Applications,42.3776972,-71.1233706
8805595488,research_insitute,Black Hole Initiative,42.3777267,-71.123398
8825287582,car_sharing,Zipcar,42.3669192,-71.114906
8850686313,parking_entrance,,42.3937583,-71.0776351
8857106417,dentist,Harvard Street Dental,42.3694032,-71.1045254
8860461016,drinking_water,,42.3877075,-71.1546777
8899054270,bicycle_repair_station,,42.4023267,-71.1252571
8899103051,atm,Chase,42.3966704,-71.1217743
8946661109,waste_basket,,42.3987453,-71.0886576
8946661110,bench,,42.3987671,-71.0886747
8961530648,waste_basket,,42.3924878,-71.0928865
8961530649,bicycle_parking,,42.3925088,-71.0929337
8973014207,restaurant,Mama Lisa's Pizzeria,42.3923737,-71.0933179
9017256798,dojo,Ginsberg Academy,42.3903396,-71.121512
9021161938,bicycle_parking,,42.3769991,-71.1467341
9021161939,bicycle_parking,,42.3769733,-71.1467267
9051788757,bench,,42.3563924,-71.0645424
9063183000,bench,,42.3641057,-71.0884534
9063183001,bench,,42.364028,-71.0884888
9063183002,bench,,42.3640425,-71.0886892
9063183003,bench,,42.3641161,-71.0887069
9063183004,bench,,42.3641816,-71.0886315
9063183005,bench,,42.3641283,-71.08839
9063183006,bench,,42.3639586,-71.0885362
9063183007,bench,,42.3640221,-71.0887645
9063183008,bench,,42.3642357,-71.0886196
9063183009,bench,,42.3639976,-71.088573
9067448538,drinking_water,,42.371209,-71.0916088
9067448539,drinking_water,,42.3709113,-71.0908033
9067448540,drinking_water,,42.3696159,-71.0914152
9067448541,drinking_water,,42.3701371,-71.0930374
9067448542,drinking_water,,42.3971948,-71.1084262
9067501164,waste_basket,,42.366197,-71.0950254
9067509004,waste_basket,,42.3792286,-71.1033403
9067509005,recycling,,42.3792318,-71.1033276
9067509006,waste_basket,,42.3790614,-71.103487
9067509007,recycling,,42.379059,-71.103507
9067509008,waste_basket,,42.3796981,-71.103672
9067509009,waste_basket,,42.3795583,-71.1030841
9067509010,waste_basket,,42.3797815,-71.1030939
9067509011,waste_basket,,42.3793518,-71.1035644
9067509012,recycling,,42.3793436,-71.1035456
9067509013,waste_basket,,42.3791245,-71.1026856
9067510021,drinking_water,,42.3658511,-71.0940254
9067510022,drinking_water,,42.3662034,-71.095046
9067516040,waste_basket,,42.3658586,-71.0940137
9067519100,waste_basket,,42.3712106,-71.091584
9067519101,recycling,,42.3712091,-71.0915635
9067519102,recycling,,42.3701567,-71.0930288
9067519103,waste_basket,,42.3701255,-71.0930474
9067519104,waste_basket,,42.3696058,-71.0914136
9067519105,recycling,,42.3696115,-71.0914336
9067611074,bench,,42.3791242,-71.1035682
9067611075,bench,,42.3791509,-71.1035555
9067611079,bench,,42.3792994,-71.1033833
9067611080,bench,,42.379331,-71.1033896
9067611081,bench,,42.3793906,-71.1034262
9067611082,bench,,42.3792938,-71.1036139
9067611083,bench,,42.3794308,-71.1035654
9067611084,bench,,42.3795429,-71.1030919
9067611085,bench,,42.3797657,-71.1030834
9067611086,bench,,42.3798894,-71.1032185
9067611087,bench,,42.3798924,-71.103417
9072007522,give_box,,42.3551706,-71.1018698
9082016916,bench,,42.3645507,-71.0867863
9082048817,bench,,42.3651517,-71.0863191
9082048818,bench,,42.3656671,-71.0861223
9082048819,bench,,42.3651422,-71.0863253
9082048820,waste_basket,,42.3651646,-71.086308
9082048821,recycling,,42.3651744,-71.0863005
9082048822,bench,,42.3651299,-71.0863349
9082048823,bench,,42.3645366,-71.0867984
9082048824,bench,,42.3656439,-71.0861256
9082391747,bicycle_parking,,42.3648647,-71.0799283
9082391748,bicycle_parking,,42.3650769,-71.0784428
9082391749,waste_basket,,42.3637046,-71.0818299
9082391750,bicycle_parking,,42.3649914,-71.0783116
9082391751,waste_basket,,42.3642656,-71.0811807
9082391752,waste_basket,,42.3642115,-71.0817152
9083819795,bench,,42.3894164,-71.119815
9083871077,drinking_water,,42.3868294,-71.1274838
9083877398,drinking_water,,42.3862194,-71.1322323
9083877608,drinking_water,,42.3921282,-71.128866
9083888640,drinking_water,,42.38881,-71.1332092
9083900497,drinking_water,,42.3895293,-71.1378447
9083905117,drinking_water,,42.3920211,-71.1288715
9089016270,bench,,42.3679629,-71.1189047
9089043587,bench,,42.3680931,-71.1187429
9091524546,bench,,42.3953197,-71.1568195
9091783988,waste_basket,,42.3825627,-71.1008575
9091875819,waste_basket,,42.377071,-71.1050745
9092223188,recycling,,42.3733993,-71.1041275
9092224550,waste_basket,,42.3734165,-71.1041307
9101946697,clinic,Passport Health Cambridge Travel Clinic,42.3722628,-71.0884819
9124557078,bank,Bank of America,42.3633896,-71.0876898
9136441128,bicycle_parking,,42.3768395,-71.146887
9148554586,bicycle_repair_station,,42.3720456,-71.0767439
9155719497,restaurant,Blue Asia Cafe,42.3530053,-71.1307007
9156213954,drinking_water,,42.396061,-71.0793533
9163452260,bicycle_parking,,42.3574345,-71.1012044
9163452261,bicycle_parking,,42.3569029,-71.1022636
9163452262,bicycle_parking,,42.3596716,-71.093251
9163452263,bicycle_parking,,42.3598122,-71.0940062
9163452264,bicycle_parking,,42.3595407,-71.0936957
9163452265,bicycle_parking,,42.359919,-71.093151
9163452266,bicycle_parking,,42.3596037,-71.0889906
9165042542,bicycle_parking,,42.3635114,-71.0865776
9165042543,bench,,42.3635761,-71.0867372
9165042544,bench,,42.3635938,-71.08679
9165042545,bench,,42.3637246,-71.0870933
9165042546,bench,,42.3637431,-71.0871338
9165042547,bicycle_parking,,42.3636578,-71.0869308
9165954748,toilets,,42.3554962,-71.068809
9170717664,restaurant,Kendall House of Pizza,42.3676039,-71.0813081
9170752295,courthouse,Cambridge Juvenile Court,42.369351,-71.0804564
9177283964,bicycle_parking,,42.364415,-71.0784523
9177283965,post_box,,42.3644298,-71.0784466
9177438820,bicycle_parking,,42.3577238,-71.100139
9178957092,post_box,,42.3606581,-71.0706649
9181751306,drinking_water,,42.3705895,-71.0813573
9192161859,toilets,,42.3834078,-71.1439763
9248901198,bench,,42.355362,-71.069347
9249268761,bench,,42.3604725,-71.0674016
9249268762,bench,,42.3604621,-71.0674005
9249268763,bench,,42.3604762,-71.0673291
9249268764,bench,,42.3604661,-71.0673286
9249330365,cinema,The Majestic 7,42.3621247,-71.1565258
9251658988,bicycle_parking,,42.3624426,-71.0850473
9253550921,waste_basket,,42.3635648,-71.0867333
9255213430,pub,Trina's Starlite Lounge,42.3744851,-71.101563
9264803661,post_box,,42.3742508,-71.1041681
9264803672,bicycle_parking,,42.3748041,-71.108588
9264803673,bicycle_parking,,42.3748738,-71.109204
9264803674,bicycle_parking,,42.3748433,-71.1089513
9264803675,bicycle_parking,,42.3748849,-71.1092165
9264803676,bicycle_parking,,42.3748913,-71.1092701
9264803685,bench,,42.3744998,-71.1072706
9264803686,bicycle_parking,,42.3743268,-71.1058867
9264803687,bench,,42.3741492,-71.1045577
9264803688,bicycle_parking,,42.3741027,-71.1041842
9264803689,bicycle_parking,,42.3740358,-71.1036826
9264803690,bench,,42.3739943,-71.1033326
9264803691,bench,,42.3739928,-71.1033193
9264803692,bench,,42.3739906,-71.1032945
9264803693,bench,,42.3739889,-71.1032796
9264803694,bicycle_parking,,42.3739463,-71.1029765
9264803695,bench,,42.3738732,-71.1024095
9265142239,bench,,42.3662708,-71.0747434
9265142240,bench,,42.3656523,-71.0753457
9265142242,bench,,42.3626835,-71.0790796
9265142243,bench,,42.3656796,-71.0753158
9265142244,bench,,42.3662505,-71.0747719
9265142245,bench,,42.3626847,-71.0791283
9268102601,bicycle_parking,,42.3812285,-71.0994437
9268102602,bicycle_parking,,42.3811277,-71.0991678
9268102603,bench,,42.3810987,-71.0990451
9268146717,bicycle_parking,,42.3807916,-71.0982672
9268146719,bicycle_parking,,42.3807617,-71.0981894
9268146722,waste_basket,,42.3807166,-71.0980882
9268146725,bench,,42.3806304,-71.0978719
9268146730,bench,,42.3804984,-71.097546
9268146735,bench,,42.3803597,-71.0971913
9268146738,bench,,42.3813335,-71.0995349
9268146750,bicycle_parking,,42.3815863,-71.0978439
9268146751,waste_basket,,42.3815688,-71.097792
9268146752,bicycle_parking,,42.3815596,-71.0977614
9268146754,bicycle_parking,,42.3814744,-71.097594
9268146758,bicycle_parking,,42.3810978,-71.0973405
9268146759,post_box,,42.3808162,-71.0971564
9268146762,waste_basket,,42.38062,-71.0970197
9268146764,bench,,42.380568,-71.0969828
9268146769,waste_basket,,42.3801373,-71.0970585
9268146771,bench,,42.3800387,-71.0968708
9268146773,bicycle_parking,,42.3799521,-71.0966428
9268146775,recycling,,42.3799139,-71.0966073
9268146776,waste_basket,,42.3799166,-71.0966093
9268146778,bench,,42.3798235,-71.0965684
9268146780,bicycle_parking,,42.3796799,-71.0968093
9268146782,bench,,42.379703,-71.0966705
9268146785,recycling,,42.3797064,-71.096645
9268146786,waste_basket,,42.3797053,-71.0966497
9268146811,bicycle_parking,,42.3760396,-71.0964929
9268146817,post_box,,42.3759383,-71.0974585
9268153997,bicycle_parking,,42.3736816,-71.0978562
9268153999,bench,,42.3736127,-71.0978843
9268154000,bicycle_parking,,42.3735122,-71.0979822
9279102284,bench,,42.4007471,-71.1423379
9279102285,bench,,42.4010799,-71.1422365
9279102286,bench,,42.4009174,-71.142136
9279102287,bench,,42.4010249,-71.142126
9289195696,bicycle_rental,Lesley University,42.3864348,-71.1190947
9290820331,bbq,,42.3565008,-71.0959817
9301640141,fuel,Speedway,42.3525415,-71.1298754
9307450537,fast_food,Dunkin',42.3584562,-71.1263614
9307559577,fuel,Speedway,42.3912332,-71.1223685
9307561244,fuel,Speedway,42.38247,-71.079995
9313162996,bench,,42.3624932,-71.08611
9313162997,bench,,42.362421,-71.0852022
9313162998,bench,,42.3624112,-71.0850701
9313162999,waste_basket,,42.362412,-71.085084
9313163000,waste_basket,,42.3624565,-71.0856498
9313163002,bench,,42.3624559,-71.0856332
9313163003,waste_basket,,42.3624941,-71.0861206
9332964156,bicycle_parking,,42.3596928,-71.0929406
9332964161,bicycle_parking,,42.36053,-71.091854
9332964162,bicycle_parking,,42.3609586,-71.0907213
9332964164,parking_entrance,,42.3611922,-71.085484
9333051376,bench,,42.362513,-71.0863933
9333051377,waste_basket,,42.3625124,-71.0863797
9342168880,waste_basket,,42.3560891,-71.0742501
9349881098,restaurant,Azama Grill,42.3544008,-71.132303
9349890554,restaurant,Isshindo Ramen,42.3526964,-71.1255045
9349899226,karaoke_box,Stage Karaoke,42.3528052,-71.1317464
9349903200,restaurant,Thai Dish,42.3526682,-71.1212724
9349909552,cafe,Starbucks,42.3525926,-71.1237969
9349918361,doctors,Alexandra Laser Skincare,42.3527807,-71.1212006
9349921359,restaurant,Brato Brewhouse Kitchen,42.3556675,-71.1481057
9349926201,restaurant,Mainely Burgers,42.3563638,-71.1424325
9349935224,restaurant,Lone Star Taco Bar,42.3538796,-71.1370253
9349942370,restaurant,German Performance,42.3558251,-71.1423135
9349946387,restaurant,Asia Wok,42.3545753,-71.1323552
9349955067,restaurant,Rail Stop Restaurant and Bar,42.3570967,-71.1433735
9349962417,restaurant,The Bagel Table,42.357104,-71.1440988
9368366108,drinking_water,,42.3689744,-71.0855616
9368366109,drinking_water,,42.3684213,-71.0831573
9368366110,drinking_water,,42.3678687,-71.0800488
9380608836,bicycle_parking,,42.3756527,-71.1168772
9380608837,bicycle_parking,,42.3756021,-71.1165892
9380608838,bicycle_parking,,42.3773479,-71.1162418
9380608839,bicycle_parking,,42.3779287,-71.11619
9382884818,bench,,42.3622739,-71.0850871
9390784268,drinking_water,,42.397221,-71.1073089
9444773346,university,Harvard Graduate School of Education,42.3753953,-71.1218908
9462072432,bench,,42.3540675,-71.1239752
9462072441,bench,,42.353905,-71.1238566
9462072493,parking_entrance,,42.3535603,-71.1225723
9571953836,waste_disposal,,42.354638,-71.0683259
9575998957,waste_basket,,42.3558838,-71.0653124
9589778916,waste_basket,,42.3564448,-71.0659497
9594940228,waste_basket,,42.3546911,-71.0643788
9599409010,bicycle_parking,,42.3771308,-71.0940838
9599409011,bicycle_parking,,42.3710748,-71.0759109
9599409012,bicycle_parking,,42.3716024,-71.076557
9601941077,waste_basket,,42.3542778,-71.066384
9601987028,waste_basket,,42.3561623,-71.069053
9602002346,waste_basket,,42.3549406,-71.0648064
9607635214,waste_basket,,42.3540991,-71.0658452
9608992491,waste_basket,,42.3546942,-71.0679742
9608997311,waste_basket,,42.3559658,-71.0645715
9610982515,waste_basket,,42.3547,-71.0655289
9611043180,waste_basket,,42.3556453,-71.0655212
9611968729,restaurant,Seoul Jangteo,42.3531447,-71.1317928
9611968733,restaurant,Mala Restaurant,42.3530592,-71.1310938
9611968737,restaurant,Pizza Days,42.3529953,-71.1306217
9611968742,restaurant,Friendship BBQ,42.3529624,-71.1303578
9611968749,restaurant,Bubbakoo's Burritos,42.3529237,-71.1297624
9611968795,restaurant,Kantin,42.3525872,-71.1252938
9611968796,restaurant,,42.3525947,-71.1253689
9611968798,fast_food,TKK Fried Chicken,42.3525357,-71.1254273
9612255224,restaurant,Alfredo's Italian Restaurant,42.3536066,-71.1356927
9612255253,restaurant,C Fruit Life,42.3532817,-71.1329998
9615103302,cafe,Madame Tea,42.3531696,-71.1319409
9619424436,waste_basket,,42.3557461,-71.0681756
9619947146,restaurant,Underdog Hot Chicken,42.3529222,-71.1326659
9619947149,cafe,Moge Tee,42.3529358,-71.1327403
9619947151,restaurant,Habanero Mexican Grill,42.3529482,-71.1328255
9619947153,restaurant,S&I Togo,42.3529586,-71.1329136
9619947154,restaurant,Coreanos,42.352971,-71.1330152
9619947155,restaurant,Sabor do Brasil,42.3529745,-71.1330612
9619947166,restaurant,IFresh Noodle,42.3530503,-71.1336938
9619947167,atm,Bank of America,42.3530605,-71.1337726
9619947170,restaurant,La Mamma,42.3530773,-71.1339396
9622402234,restaurant,Moon Flower House,42.3526464,-71.1304148
9622402241,restaurant,Happy Lamb Hot Pot,42.3528003,-71.1316912
9622402242,restaurant,Meet Fresh,42.3528174,-71.1318763
9625552624,bench,,42.3527468,-71.1319169
9625552627,waste_basket,,42.3528231,-71.131947
9627793334,waste_basket,,42.3526172,-71.0671122
9627835016,waste_basket,,42.3529165,-71.1303092
9627847817,bench,,42.3529775,-71.1308148
9627847818,waste_basket,,42.3529118,-71.1322307
9627847819,waste_basket,,42.353168,-71.1322474
9627847820,post_box,,42.353119,-71.1319853
9627847821,waste_basket,,42.3531135,-71.1319564
9627847822,restaurant,Kao BBQ,42.3535045,-71.1323534
9627847824,cafe,Fruity,42.3536571,-71.1323856
9627847852,post_box,,42.3544126,-71.1325703
9627847861,bar,O'Brien's Pub,42.3552418,-71.1328691
9627847866,animal_boarding,The Mindful Mutt,42.355161,-71.1322759
9627871432,bicycle_parking,,42.4034954,-71.1193266
9632090185,shelter,,42.3579976,-71.0939431
9632096583,bench,,42.3615942,-71.085968
9632096584,bench,,42.3615867,-71.0858938
9632096585,bench,,42.3615063,-71.0860087
9632096586,bench,,42.3612455,-71.0857396
9632488652,shelter,,42.354956,-71.102526
9633676656,waste_basket,,42.3557403,-71.0687999
9633786992,waste_basket,,42.3559388,-71.0656954
9633873742,waste_basket,,42.3558225,-71.0701506
9634189808,bbq,,42.3575079,-71.0934468
9634189809,bbq,,42.3575593,-71.093288
9634597036,restaurant,The Lexington,42.3719839,-71.0754661
9634597037,cafe,Cafe Beatrice,42.3720512,-71.07557
9634612919,pub,LamplighterBrewing Co.,42.372194,-71.0753297
9634612920,restaurant,Geppetto,42.371884,-71.0753021
9644664053,school,Saint Herman of Alaska Christian School,42.3541827,-71.1319811
9644664054,bicycle_parking,,42.3535246,-71.1294256
9650196879,charging_station,Tesla Supercharging Station,42.3905811,-71.0859888
9655062888,waste_basket,,42.3526986,-71.1304334
9655062890,waste_basket,,42.3533296,-71.1337394
9655062891,bench,,42.3533454,-71.1366141
9655062892,waste_basket,,42.3533727,-71.1366638
9655062893,bench,,42.3534655,-71.1348845
9656793559,bench,,42.3804171,-71.1525118
9656793560,bench,,42.3804284,-71.1524
9656793561,bench,,42.3804029,-71.1523909
9657260523,waste_basket,,42.3563957,-71.0662875
9659336107,waste_basket,,42.3563299,-71.0657718
9659340736,waste_basket,,42.355475,-71.0707915
9659414718,waste_basket,,42.3543562,-71.0668433
9659450732,waste_basket,,42.3560756,-71.0750876
9663204023,bbq,,42.3541397,-71.1035772
9672221374,waste_basket,,42.3554811,-71.0647167
9672235502,waste_basket,,42.3559618,-71.068884
9672254957,waste_basket,,42.3545246,-71.0682505
9687172825,bench,,42.3530084,-71.1330333
9687181565,bench,,42.3592718,-71.0660886
9687181566,bench,,42.3592587,-71.0661125
9687181567,public_bookcase,,42.3592643,-71.0660998
9688398596,restaurant,Peruvian Taste,42.3872109,-71.0749627
9688923751,waste_basket,,42.3563138,-71.065336
9688937424,waste_basket,,42.3525472,-71.0650691
9688938931,waste_basket,,42.3564761,-71.0674706
9692752990,drinking_water,,42.3578964,-71.0967068
9692752991,drinking_water,,42.3586607,-71.0974842
9692842227,bench,,42.3657771,-71.0944712
9692842228,bench,,42.3657276,-71.0943531
9692842229,bench,,42.3656895,-71.0942653
9692842230,bench,,42.365656,-71.0941866
9695626385,bench,,42.3661015,-71.0952893
9695632504,bench,,42.3659781,-71.0949212
9695632505,bench,,42.3659923,-71.0948786
9695693694,bench,,42.3660941,-71.0952048
9695695707,bench,,42.3660989,-71.0952601
9695712584,bench,,42.3660915,-71.0951745
9695761160,bench,,42.3659024,-71.0947876
9695761161,bench,,42.3659135,-71.0947375
9695766319,bench,,42.3659536,-71.0947629
9695766320,bench,,42.3659439,-71.0947752
9695774248,waste_basket,,42.3663397,-71.094853
9695790925,bench,,42.3662764,-71.0948919
9695802505,bench,,42.366241,-71.094918
9696397958,restaurant,Mulan Taiwanese Restaurant,42.3664162,-71.0942767
