id,amenity,name,lat,lon,capacity
7713979102,bench,,42.3528084,-71.086252,
7713979103,bench,,42.3528745,-71.0861953,
7713979104,bench,,42.3527635,-71.0862225,
7713979105,bench,,42.3528353,-71.0861724,
7713979106,bench,,42.352791,-71.086149,
7713979110,bench,,42.3529035,-71.0863927,
7713979111,bench,,42.3529313,-71.0862948,
7713979112,bench,,42.3531116,-71.085639,
7713979113,bench,,42.3530804,-71.0857539,
7713979118,bench,,42.3530163,-71.0861166,
7713979119,bench,,42.3530593,-71.0859525,
7713979120,bench,,42.3527964,-71.0862987,
7713979134,bench,,42.3525618,-71.0872907,
7713979135,bench,,42.3525156,-71.0872653,
7713979136,bench,,42.3525444,-71.0871579,
7713979137,bench,,42.3525894,-71.0871814,
7713979139,bench,,42.352458,-71.0871709,
7722540582,bench,,42.3529921,-71.0857617,
7722540583,bench,,42.3529437,-71.0857419,
7722540584,bench,,42.3528948,-71.0857168,
7725585265,bench,,42.354522,-71.1002544,
7725585266,bench,,42.3545296,-71.1002283,
7725585267,bench,,42.3548116,-71.0994618,
7725585268,bench,,42.354821,-71.0994359,
7725585269,bench,,42.3556979,-71.0965303,
7725585270,bench,,42.3557315,-71.0964307,
7725585271,bench,,42.356375,-71.094435,
7725585280,bench,,42.3560464,-71.095416,
7725588130,bench,,42.3556732,-71.0965508,
7725588131,bench,,42.3557253,-71.0963952,
7727514482,bench,,42.3565609,-71.0938912,
7727514483,bench,,42.3565764,-71.0938489,
7727561989,bench,,42.3534631,-71.1041259,
7727561990,bench,,42.353474,-71.1040832,
7727562029,bench,,42.3544452,-71.1008263,
7727562030,bench,,42.3544526,-71.1007839,
7727562040,bench,,42.3549972,-71.0985932,
7727562041,bench,,42.3549851,-71.0986314,
7727562051,bench,,42.3558781,-71.0959319,
7727562052,bench,,42.3558908,-71.095892,
7727562053,bench,,42.3562337,-71.0948758,
7727562054,bench,,42.3562461,-71.0948385,
7727679793,bench,,42.3573253,-71.0915892,
7727679794,bench,,42.3573365,-71.0915518,
7727679795,bench,,42.3574055,-71.091365,
7727679796,bench,,42.3574167,-71.0913288,
7727679805,bench,,42.3582025,-71.0889819,
7727679806,bench,,42.3582179,-71.0889363,
7727679807,bench,,42.3583155,-71.0886332,
7729006579,bench,,42.358766,-71.0872835,
7729022821,bench,,42.3588859,-71.0869453,
7729022822,bench,,42.3588976,-71.0869082,
7729022830,bench,,42.3592428,-71.085877,
7729022831,bench,,42.3592538,-71.0858418,
7729022832,bench,,42.3593123,-71.0856456,
7729022891,bench,,42.3595243,-71.0850165,
7729022927,bench,,42.360241,-71.0828566,
7745572400,bench,,42.3528705,-71.0860626,
7745572401,bench,,42.3529783,-71.0858146,
7745572402,bench,,42.352931,-71.0857958,
7745572403,bench,,42.3528791,-71.0857744,
7745572404,bench,,42.3528247,-71.0863924,
7745572405,bench,,42.3527781,-71.086366,
7745572406,bench,,42.3527274,-71.086335,
7748212836,post_box,,42.3524939,-71.0836869,
7757237571,bench,,42.352757,-71.0865431,
7770229550,loading_dock,,42.3527491,-71.1173433,
7794600762,bbq,,42.3578148,-71.0955545,
7794600763,bbq,,42.3577484,-71.0955116,
7794600764,bbq,,42.3576949,-71.0954767,
7794600765,bbq,,42.3576137,-71.0954365,
7799329361,pub,Bantam Cider Company,42.3778283,-71.0918087,
7799343598,pub,Lamplighter Brewing Company,42.3679737,-71.0979339,
7802019480,bench,,42.3560611,-71.1153235,
7802019482,bench,,42.3557616,-71.1152182,
7802019483,bench,,42.3558262,-71.1152158,
7802026304,bench,,42.3548975,-71.1148598,
7802240627,bench,,42.3538444,-71.1128607,
7802240642,bicycle_parking,,42.3540055,-71.1126631,4
7802240655,recycling,,42.3539497,-71.1125497,
7802240716,recycling,,42.3533527,-71.107524,
7802240724,bench,,42.3552788,-71.0977129,
7802240726,bench,,42.356644,-71.0936466,
7802311713,parking_entrance,,42.3527613,-71.0836165,
7802311720,bench,,42.3526595,-71.0832311,
7802311721,bench,,42.3526615,-71.0832806,
7804005227,drinking_water,,42.358626,-71.0876905,
7804005228,recycling,,42.3585928,-71.0877029,
7804005229,bicycle_parking,,42.3586399,-71.0878662,14
7804005230,bench,,42.3580918,-71.0892858,
7806877684,bicycle_parking,,42.3526367,-71.0871891,4
7841432863,loading_dock,,42.3531536,-71.1077126,
7841432864,loading_dock,,42.3531586,-71.1078284,
7841432865,loading_dock,,42.3531823,-71.1075531,
7841432866,loading_dock,,42.3531623,-71.1079136,
7841432867,loading_dock,,42.3532001,-71.10799,
7841432869,bench,,42.3531601,-71.107936,
7841432870,bench,,42.3531551,-71.1078599,
7841432871,bench,,42.353153,-71.1077992,
7841432876,loading_dock,,42.3531503,-71.1076364,
7841481424,bench,,42.3694753,-71.1212434,
7841481427,bench,,42.3695066,-71.1206457,
7847744331,recycling,,42.3531369,-71.0845394,
7847744337,bench,,42.3539373,-71.0847345,
7848305775,parking_entrance,,42.3528795,-71.0836724,
7855184466,cafe,Clover Food Lab,42.3762106,-71.1164724,
7857641285,food_court,Mather Dining Hall,42.3679673,-71.1156159,
7857981565,drinking_water,,42.3798711,-71.1059092,
7857981569,drinking_water,,42.3706803,-71.0966276,
7859518676,drinking_water,,42.3777482,-71.1009159,
7859518677,drinking_water,,42.3783449,-71.1012088,
7859518678,drinking_water,,42.3780539,-71.1004039,
7879666403,drinking_water,,42.373502,-71.1109246,
7903806141,drinking_water,,42.3630686,-71.108669,
7908278853,pub,The Thirsty Scholar,42.3763245,-71.1042368,
7924592200,fast_food,Dunkin',42.3628339,-71.0839222,
7934762079,drinking_water,,42.3724583,-71.0842732,
7934762080,drinking_water,,42.3733065,-71.0836455,
7934762081,drinking_water,,42.3732951,-71.0827229,
7939984667,drinking_water,,42.373278,-71.1041662,
7939984668,drinking_water,,42.3702682,-71.1050807,
7939984669,drinking_water,,42.3709714,-71.1015137,
7943533804,bicycle_parking,,42.3636692,-71.0834555,6
7943533805,bicycle_parking,,42.3627803,-71.0841019,14
7952930289,drinking_water,,42.3676888,-71.1104192,
7952930290,drinking_water,,42.3695315,-71.1077612,
7952930291,drinking_water,,42.3632794,-71.1129105,
7952930292,drinking_water,,42.3633309,-71.1120995,
7952930293,drinking_water,,42.3637105,-71.1113744,
7955993527,bicycle_parking,,42.3639288,-71.0835122,4
7955993528,waste_basket,,42.3640739,-71.0834072,
7956401652,bicycle_parking,,42.3629469,-71.0838536,18
7956401653,bicycle_parking,,42.3629843,-71.0839349,2
7956401654,bicycle_parking,,42.3629236,-71.0839821,2
7956401655,recycling,,42.3627864,-71.0841303,
7956401656,bicycle_parking,,42.3630402,-71.0838913,2
7956401657,bicycle_parking,,42.3628561,-71.0840311,14
7969361194,waste_basket,,42.3643714,-71.083248,
7969361195,waste_basket,,42.364584,-71.0831222,
7975043846,drinking_water,,42.3673509,-71.0966216,
7975043847,drinking_water,,42.3648602,-71.0986329,
7975043848,drinking_water,,42.3644338,-71.098124,
7975043849,drinking_water,,42.3652414,-71.1062243,
7975046278,drinking_water,,42.3800506,-71.0830928,
7997267439,public_bookcase,,42.3751376,-71.1027056,
8017517433,drinking_water,,42.3683875,-71.1005264,
8043342284,bicycle_parking,,42.3647055,-71.1106054,2
8043351209,bench,,42.3623976,-71.1155537,
8043351210,waste_basket,,42.3624383,-71.1157054,
8043351211,bench,,42.3623902,-71.1155166,
8043351212,drinking_water,,42.3624579,-71.1157471,
8043351213,waste_basket,,42.3623805,-71.1154126,
8043351214,bicycle_parking,,42.3624127,-71.1156217,6
8043351215,waste_basket,,42.362697,-71.1159029,
8043352087,post_box,,42.3646795,-71.1109409,
8045003334,bench,,42.3725626,-71.0840617,
8045003335,bicycle_parking,,42.3732857,-71.0834812,4
8045003336,bench,,42.3732214,-71.0832544,
8045003339,bench,,42.3732801,-71.0833561,
8069501713,drinking_water,,42.3622418,-71.1150892,
8069501714,drinking_water,,42.3676033,-71.1158836,
8069501715,drinking_water,,42.36742,-71.115041,
8218414920,drinking_water,,42.3727997,-71.0895178,
8261036659,library,O'Connell Branch Library,42.3704407,-71.0848233,
8261036660,library,Valente Branch Library,42.3721548,-71.0902467,
8272624010,restaurant,Pita Cambridge,42.3740469,-71.100552,
8288489622,recycling,,42.3658984,-71.1047012,
8288489623,waste_basket,,42.3658791,-71.1046666,
8288489624,post_box,,42.3658028,-71.1045899,
8288489626,waste_basket,,42.3660005,-71.1045064,
8288489627,post_box,,42.3659963,-71.1044976,
8288489628,clock,,42.3659423,-71.1043924,
8288489629,recycling,,42.3658355,-71.1042395,
8288489630,waste_basket,,42.3658306,-71.1042314,
8288489631,bicycle_parking,,42.3657689,-71.104106,
8288489632,waste_basket,,42.3655583,-71.1042767,
8288489633,recycling,,42.3655534,-71.104263,
8288489642,post_box,,42.3653433,-71.1034103,
8288489643,bicycle_rental,Blue Bikes,42.3650492,-71.1029091,
8288489644,waste_basket,,42.3652658,-71.1032843,
8288489645,recycling,,42.3652601,-71.1032749,
8288489646,telephone,,42.3652269,-71.1031723,
8288489652,bicycle_parking,,42.3649284,-71.1027126,
8288489653,waste_basket,,42.3649162,-71.1026714,
8288489654,waste_basket,,42.3647332,-71.1028065,
8288489655,recycling,,42.3647369,-71.1028136,
8288489659,waste_basket,,42.3645441,-71.1020863,
8288489660,recycling,,42.364536,-71.1020759,
8288489681,post_box,,42.3648018,-71.0961013,
8288489727,bicycle_rental,Blue Bikes,42.3712403,-71.0976195,19
8288489729,bicycle_parking,,42.3717139,-71.0982518,6
8288556192,food_sharing,Cambridge Community Fridge and Pantry,42.3741735,-71.1207468,
8288556193,post_box,,42.3679394,-71.1134009,
8288556194,food_sharing,Coast Community Fridge,42.3657627,-71.1110754,
8291758806,drinking_water,,42.3580368,-71.1078181,
8291758807,drinking_water,,42.3565092,-71.1091069,
8291758808,drinking_water,,42.3552718,-71.1116013,
8291758809,drinking_water,,42.3556782,-71.113896,
8298563703,parking_entrance,,42.3624026,-71.1253772,
8331896775,bench,,42.3660494,-71.1150874,
8331896784,bicycle_parking,,42.3657089,-71.1153554,50
8331896788,bicycle_parking,,42.3666302,-71.1134535,22
8331896789,bicycle_parking,,42.3664924,-71.1130576,10
8347216800,bench,,42.3673893,-71.1152347,
8347308900,bicycle_parking,,42.3669418,-71.1149918,
8347308901,bicycle_parking,,42.367155,-71.1153887,
8347308902,waste_basket,,42.3668662,-71.1148287,
8347334955,waste_basket,,42.3666777,-71.1143284,
8347334956,bicycle_parking,,42.3665964,-71.1137571,22
8347350535,parking_entrance,,42.3662739,-71.1141101,
8347377985,bicycle_parking,,42.367227,-71.1136946,10
8347377986,post_box,,42.3665538,-71.1136183,
8347377988,bicycle_parking,,42.3670517,-71.113429,8
8347377989,bench,,42.3664667,-71.1129031,
8347377991,bench,,42.366825,-71.1133351,
8347377992,bench,,42.3668236,-71.1132788,
8347377993,bench,,42.3668182,-71.1132252,
8365762197,bicycle_parking,,42.3671597,-71.113697,10
8365762198,bicycle_parking,,42.366743,-71.114445,
8365785025,bench,,42.3666239,-71.1136863,
8365785026,bench,,42.366793,-71.1120527,
8365785027,bench,,42.3667812,-71.1120243,
8365785028,bench,,42.3666832,-71.1119716,
8365785029,bench,,42.3666583,-71.1119832,
8365785030,bench,,42.3666075,-71.1121479,
8365785031,bench,,42.3666005,-71.1121184,
8365785032,drinking_water,,42.366724,-71.1119749,
8382447960,post_box,,42.3763552,-71.1220453,
8630584510,bench,,42.3737598,-71.1110962,
8630584511,bench,,42.3737368,-71.1111475,
8630621324,bench,,42.3737768,-71.1104946,
8630621325,bench,,42.3736554,-71.1102837,
8630621326,bench,,42.3738696,-71.1108786,
8630621327,bench,,42.3738851,-71.1109048,
8630621328,bench,,42.3738978,-71.1109306,
8630621329,bench,,42.3739122,-71.1109617,
8630621330,bench,,42.3737101,-71.1108552,
8630621331,bench,,42.3736855,-71.1108456,
8630621332,bench,,42.3736615,-71.110839,
8630621333,bench,,42.3736356,-71.1108357,
8630621334,bench,,42.3736132,-71.1108344,
8630621335,bench,,42.373591,-71.1108356,
8630621336,bench,,42.3734689,-71.1109251,
8630621337,bench,,42.3734425,-71.1109344,
8630621338,bench,,42.3733209,-71.1106249,
8630621339,waste_basket,,42.3735739,-71.1108374,
8630621340,waste_basket,,42.3735128,-71.1109056,
8630621341,waste_basket,,42.3737679,-71.1106271,
8635443627,bench,,42.3736436,-71.1102442,
8635443628,bench,,42.3734107,-71.1108659,
8635443629,bench,,42.3733897,-71.1108573,
8635443630,bench,,42.3733729,-71.1108445,
8635443633,bench,,42.3738901,-71.1110743,
8635443634,bench,,42.3738688,-71.1110528,
8635443635,bench,,42.3738479,-71.1110312,
8635443636,bench,,42.3738286,-71.1110101,
8674187527,restaurant,Amelia's Trattoria,42.3650037,-71.09267,
8677869681,bench,,42.3737077,-71.1111864,
8677869682,waste_basket,,42.3737502,-71.111121,
8677869683,bench,,42.3731963,-71.1105103,
8677869684,bench,,42.3731828,-71.1104736,
8677869685,bench,,42.373168,-71.1104363,
8677869686,bench,,42.3730354,-71.1101035,
8677869687,bench,,42.3730192,-71.1100603,
8677869688,bench,,42.3729585,-71.1098544,
8677869689,bench,,42.3729933,-71.1096889,
8677917138,bench,,42.3748444,-71.1109755,
8677917139,bench,,42.374887,-71.1108959,
8677917172,bicycle_parking,,42.3749754,-71.1112268,
8691773723,bench,,42.3765576,-71.1205236,
8691773724,bench,,42.3765473,-71.1205522,
8691773725,bench,,42.3763945,-71.1206871,
8691773726,bench,,42.3763726,-71.1206862,
8691773727,bench,,42.3763494,-71.120688,
8691773728,bench,,42.3761311,-71.1204506,
8691773729,bench,,42.3761249,-71.1204035,
8691773730,bench,,42.3761235,-71.1203555,
8691773731,bench,,42.3762129,-71.1201338,
8691810329,bench,,42.3764935,-71.120796,
8691810330,bench,,42.3765042,-71.121169,
8691810331,bench,,42.3765123,-71.121666,
8691810332,bench,,42.3768241,-71.12063,
8691810333,bench,,42.3768425,-71.1206605,
8691810334,bench,,42.3772593,-71.1203778,
8691810335,bench,,42.3760523,-71.1200223,
8691810336,bench,,42.3760147,-71.1200815,
8691810337,bench,,42.3758868,-71.1199466,
8691810338,bench,,42.3759183,-71.1198893,
8691810339,bench,,42.3757533,-71.1198142,
8691810340,bench,,42.3757877,-71.1197525,
8723322058,bicycle_parking,,42.3610738,-71.112593,6
8723347738,bench,,42.3609118,-71.1124169,
8723347739,bench,,42.3608621,-71.1123247,
8723347740,bench,,42.3609555,-71.1126135,
8723347741,bench,,42.3610432,-71.1128117,
8723347742,bench,,42.3610248,-71.1130871,
8723347743,bench,,42.3610001,-71.1130834,
8723347744,bench,,42.3609956,-71.1131593,
8723697549,parking,,42.3724293,-71.1236975,
8723697551,parking,,42.3726746,-71.121902,
8736486658,waste_basket,,42.3619848,-71.1007458,
8742462431,bench,,42.3754208,-71.1195549,
8742462432,bench,,42.3754023,-71.1195127,
8742462433,bench,,42.3753821,-71.1194698,
8742535226,bicycle_parking,,42.3749296,-71.1188113,
8742535227,bicycle_repair_station,,42.3749405,-71.1187393,
8747592857,bicycle_parking,,42.3726432,-71.1129428,
8747592858,bicycle_rental,Verizon Innovation Hub 10 Ware Street,42.3725029,-71.1130129,18
8749943462,bicycle_parking,,42.3738251,-71.1145792,
8754931136,waste_basket,,42.3733282,-71.118893,
8754931137,bench,,42.3733592,-71.1188875,
8758888195,theatre,Starlight Square,42.3651658,-71.1016389,
8779092920,restaurant,The Dial,42.3636113,-71.0995133,
8783734363,post_box,,42.3795609,-71.1227254,
8783788024,post_box,,42.3685105,-71.1088798,
8805595487,research_insitute,Center of Mathematical Sciences and Applications,42.3776972,-71.1233706,
8805595488,research_insitute,Black Hole Initiative,42.3777267,-71.123398,
8825287582,car_sharing,Zipcar,42.3669192,-71.114906,
8857106417,dentist,Harvard Street Dental,42.3694032,-71.1045254,
9063183000,bench,,42.3641057,-71.0884534,
9063183001,bench,,42.364028,-71.0884888,
9063183002,bench,,42.3640425,-71.0886892,
9063183003,bench,,42.3641161,-71.0887069,
9063183004,bench,,42.3641816,-71.0886315,
9063183005,bench,,42.3641283,-71.08839,
9063183006,bench,,42.3639586,-71.0885362,
9063183007,bench,,42.3640221,-71.0887645,
9063183008,bench,,42.3642357,-71.0886196,
9063183009,bench,,42.3639976,-71.088573,
9067448538,drinking_water,,42.371209,-71.0916088,
9067448539,drinking_water,,42.3709113,-71.0908033,
9067448540,drinking_water,,42.3696159,-71.0914152,
9067448541,drinking_water,,42.3701371,-71.0930374,
9067501164,waste_basket,,42.366197,-71.0950254,
9067509004,waste_basket,,42.3792385,-71.1033316,
9067509005,recycling,,42.3792318,-71.1033276,
9067509006,waste_basket,,42.3790614,-71.103487,
9067509007,recycling,,42.379059,-71.103507,
9067509008,waste_basket,,42.3796981,-71.103672,
9067509009,waste_basket,,42.3795583,-71.1030841,
9067509010,waste_basket,,42.3797815,-71.1030939,
9067509011,waste_basket,,42.3793518,-71.1035644,
9067509012,recycling,,42.3793436,-71.1035456,
9067509013,waste_basket,,42.3791245,-71.1026856,
9067510021,drinking_water,,42.3658511,-71.0940254,
9067510022,drinking_water,,42.3662034,-71.095046,
9067516040,waste_basket,,42.3658586,-71.0940137,
9067519100,waste_basket,,42.3712106,-71.091584,
9067519101,recycling,,42.3712091,-71.0915635,
9067519102,recycling,,42.3701567,-71.0930288,
9067519103,waste_basket,,42.3701255,-71.0930474,
9067519104,waste_basket,,42.3696058,-71.0914136,
9067519105,recycling,,42.3696115,-71.0914336,
9067611074,bench,,42.3791284,-71.1035732,
9067611075,bench,,42.3791494,-71.1035625,
9067611079,bench,,42.3792994,-71.1033833,
9067611080,bench,,42.3793305,-71.103401,
9067611081,bench,,42.3793906,-71.1034262,
9067611082,bench,,42.3792938,-71.1036139,
9067611083,bench,,42.3794308,-71.1035654,
9067611084,bench,,42.3795429,-71.1030919,
9067611085,bench,,42.3797657,-71.1030834,
9067611086,bench,,42.3798894,-71.1032185,
9067611087,bench,,42.3798924,-71.103417,
9072007522,give_box,,42.3551706,-71.1018698,
9082016916,bench,,42.3645507,-71.0867863,
9082048817,bench,,42.3651517,-71.0863191,
9082048818,bench,,42.3656671,-71.0861223,
9082048819,bench,,42.3651422,-71.0863253,
9082048820,waste_basket,,42.3651646,-71.086308,
9082048821,recycling,,42.3651744,-71.0863005,
9082048822,bench,,42.3651299,-71.0863349,
9082048823,bench,,42.3645366,-71.0867984,
9082048824,bench,,42.3656439,-71.0861256,
9089016270,bench,,42.3679629,-71.1189047,
9089043587,bench,,42.3680931,-71.1187429,
9091875819,waste_basket,,42.377071,-71.1050745,
9092223188,recycling,,42.3733993,-71.1041275,
9092224550,waste_basket,,42.3734165,-71.1041307,
9101946697,clinic,Passport Health Cambridge Travel Clinic,42.3722628,-71.0884819,
9124557078,bank,Bank of America,42.3633896,-71.0876898,
9163452260,bicycle_parking,,42.3574345,-71.1012044,
9163452261,bicycle_parking,,42.3569029,-71.1022636,18
9163452262,bicycle_parking,,42.3596716,-71.093251,38
9163452263,bicycle_parking,,42.3598122,-71.0940062,36
9163452264,bicycle_parking,,42.3595407,-71.0936957,40
9163452265,bicycle_parking,,42.359919,-71.093151,34
9163452266,bicycle_parking,,42.3596037,-71.0889906,
9165042542,bicycle_parking,,42.3635114,-71.0865776,16
9165042543,bench,,42.3635761,-71.0867372,
9165042544,bench,,42.3635938,-71.08679,
9165042545,bench,,42.3637246,-71.0870933,
9165042546,bench,,42.3637431,-71.0871338,
9165042547,bicycle_parking,,42.3636578,-71.0869308,18
9177438820,bicycle_parking,,42.3577238,-71.100139,10
9251658988,bicycle_parking,,42.3624426,-71.0850473,12
9253550921,waste_basket,,42.3635648,-71.0867333,
9255213430,pub,Trina's Starlite Lounge,42.3744851,-71.101563,
9264803661,post_box,,42.3742508,-71.1041681,
9264803672,bicycle_parking,,42.3748041,-71.108588,
9264803673,bicycle_parking,,42.3748738,-71.109204,
9264803674,bicycle_parking,,42.3748433,-71.1089513,4
9264803675,bicycle_parking,,42.3748849,-71.1092165,
9264803676,bicycle_parking,,42.3748913,-71.1092701,
9264803685,bench,,42.3744998,-71.1072706,
9264803686,bicycle_parking,,42.3743268,-71.1058867,2
9264803687,bench,,42.3741492,-71.1045577,
9264803688,bicycle_parking,,42.3741027,-71.1041842,2
9264803689,bicycle_parking,,42.3740358,-71.1036826,2
9264803690,bench,,42.3739943,-71.1033326,
9264803691,bench,,42.3739928,-71.1033193,
9264803692,bench,,42.3739906,-71.1032945,
9264803693,bench,,42.3739889,-71.1032796,
9264803694,bicycle_parking,,42.3739463,-71.1029765,2
9264803695,bench,,42.3738732,-71.1024095,
9268146771,bench,,42.3800387,-71.0968708,
9268146773,bicycle_parking,,42.3799521,-71.0966428,
9268146775,recycling,,42.3799139,-71.0966073,
9268146776,waste_basket,,42.3799166,-71.0966093,
9268146778,bench,,42.3798235,-71.0965684,
9268146780,bicycle_parking,,42.3796799,-71.0968093,2
9268146782,bench,,42.379703,-71.0966705,
9268146785,recycling,,42.3797064,-71.096645,
9268146786,waste_basket,,42.3797053,-71.0966497,
9268146811,bicycle_parking,,42.3760396,-71.0964929,
9268146817,post_box,,42.3759383,-71.0974585,
9268153997,bicycle_parking,,42.3736816,-71.0978562,2
9268153999,bench,,42.3736127,-71.0978843,
9268154000,bicycle_parking,,42.3735122,-71.0979822,2
9290820331,bbq,,42.3565008,-71.0959817,
9307450537,fast_food,Dunkin',42.3584562,-71.1263614,
9313162996,bench,,42.3624932,-71.08611,
9313162997,bench,,42.362421,-71.0852022,
9313162998,bench,,42.3624112,-71.0850701,
9313162999,waste_basket,,42.362412,-71.085084,
9313163000,waste_basket,,42.3624565,-71.0856498,
9313163002,bench,,42.3624559,-71.0856332,
9313163003,waste_basket,,42.3624941,-71.0861206,
9332964156,bicycle_parking,,42.3596928,-71.0929406,
9332964161,bicycle_parking,,42.36053,-71.091854,34
9332964162,bicycle_parking,,42.3609586,-71.0907213,24
9332964164,parking_entrance,,42.3611922,-71.085484,
9333051376,bench,,42.362513,-71.0863933,
9333051377,waste_basket,,42.3625124,-71.0863797,
9349890554,restaurant,Isshindo Ramen,42.3526964,-71.1255045,
9349901499,cafe,Brown Sugar Cafe,42.3523015,-71.1216801,
9349903200,restaurant,Thai Dish,42.3526682,-71.1212724,
9349909552,cafe,Starbucks,42.3525926,-71.1237969,
9349914241,clinic,Planned Parenthood,42.3523751,-71.122938,
9349918361,doctors,Alexandra Laser Skincare,42.3527807,-71.1212006,
9368366108,drinking_water,,42.3689744,-71.0855616,
9368366109,drinking_water,,42.3684213,-71.0831573,
9380608836,bicycle_parking,,42.3756527,-71.1168772,
9380608837,bicycle_parking,,42.3756021,-71.1165892,
9380608838,bicycle_parking,,42.3773479,-71.1162418,
9380608839,bicycle_parking,,42.3779287,-71.11619,
9382884818,bench,,42.3622739,-71.0850871,
9444773346,university,Harvard Graduate School of Education,42.3753953,-71.1218908,
9462072432,bench,,42.3540675,-71.1239752,
9462072441,bench,,42.353905,-71.1238566,
9462072493,parking_entrance,,42.3535603,-71.1225723,
9599409010,bicycle_parking,,42.3771308,-71.0940838,
9611968788,restaurant,Pon de Joy,42.3524797,-71.1254726,
9611968789,restaurant,kimchipapi korndogs,42.3524762,-71.1254454,
9611968790,cafe,Kung Fu Tea,42.3524742,-71.1254085,
9611968792,restaurant,Poke Boys,42.352389,-71.1253227,
9611968793,restaurant,,42.3524663,-71.1253086,
9611968794,restaurant,Pho Express,42.3525258,-71.1253046,
9611968795,restaurant,Kantin,42.3525872,-71.1252938,
9611968796,restaurant,,42.3525947,-71.1253689,
9611968798,fast_food,TKK Fried Chicken,42.3525357,-71.1254273,
9625359456,post_box,,42.3525017,-71.1268632,
9625359458,bench,,42.3523999,-71.1258792,
9632090185,shelter,,42.3579976,-71.0939431,
9632096583,bench,,42.3615942,-71.085968,
9632096584,bench,,42.3615867,-71.0858938,
9632096585,bench,,42.3615063,-71.0860087,
9632096586,bench,,42.3612455,-71.0857396,
9632488652,shelter,,42.354956,-71.102526,
9634189808,bbq,,42.3575079,-71.0934468,
9634189809,bbq,,42.3575593,-71.093288,
9663204023,bbq,,42.3541397,-71.1035772,
9687172823,atm,,42.3524715,-71.1255496,
9692752990,drinking_water,,42.3578964,-71.0967068,
9692752991,drinking_water,,42.3586607,-71.0974842,
9692842227,bench,,42.3657771,-71.0944712,
9692842228,bench,,42.3657276,-71.0943531,
9692842229,bench,,42.3656895,-71.0942653,
9692842230,bench,,42.365656,-71.0941866,
9695626385,bench,,42.3661015,-71.0952893,
9695632504,bench,,42.3659781,-71.0949212,
9695632505,bench,,42.3659923,-71.0948786,
9695693694,bench,,42.3660941,-71.0952048,
9695695707,bench,,42.3660989,-71.0952601,
9695712584,bench,,42.3660915,-71.0951745,
9695761160,bench,,42.3659024,-71.0947876,
9695761161,bench,,42.3659135,-71.0947375,
9695766319,bench,,42.3659536,-71.0947629,
9695766320,bench,,42.3659439,-71.0947752,
9695774248,waste_basket,,42.3663397,-71.094853,
9695790925,bench,,42.3662764,-71.0948919,
9695802505,bench,,42.366241,-71.094918,
9696397958,restaurant,Mulan Taiwanese Restaurant,42.3664162,-71.0942767,
9701394228,fast_food,Dunkin',42.3664578,-71.0940874,
9701474721,public_bookcase,,42.3663984,-71.0938687,
9704357629,drinking_water,,42.3577456,-71.1035694,
9704368617,drinking_water,,42.3571731,-71.1063975,
9704368618,waste_basket,,42.3574069,-71.106884,
9704372895,drinking_water,,42.3604437,-71.103527,
9704372896,bench,,42.3604384,-71.1035009,
9709443292,bench,,42.3661128,-71.0944273,
9741839042,cafe,Möge Tee Cambridge,42.3651657,-71.1029784,
9760328154,public_bookcase,,42.365271,-71.0827764,
9768351568,bicycle_parking,,42.3624794,-71.1074724,4
9768351570,bicycle_parking,,42.3602539,-71.1099174,2
9768351571,bicycle_parking,,42.3600563,-71.1101289,2
9768351572,bicycle_parking,,42.3586899,-71.1113306,5
9768351573,bicycle_parking,,42.3586876,-71.1114031,4
9768351574,bicycle_parking,,42.3579128,-71.1123218,2
9768351575,bicycle_parking,,42.3574911,-71.1142511,9
9769535165,waste_basket,,42.3575165,-71.1141856,
9772725747,bench,,42.3565954,-71.1093281,
9772725748,bench,,42.3563122,-71.109617,
9772725749,bench,,42.3564902,-71.1091492,
9772725750,bench,,42.3562125,-71.1094577,
9773277910,waste_basket,,42.3795362,-71.0949771,
9773950919,waste_basket,,42.3540423,-71.1128974,
9783727219,bar,Vera's,42.3797989,-71.095229,
9783744775,bench,,42.3729129,-71.1222224,
9784131528,bench,,42.3794504,-71.0948836,
9784131529,bench,,42.3794588,-71.0949074,
9784131532,nightclub,The Jungle Community Music Club,42.3799443,-71.0946625,
9784131538,recycling,,42.3796628,-71.0949834,
9784131539,waste_basket,,42.3796587,-71.0949839,
9784274029,restaurant,Casa B Tapas,42.3797218,-71.0944662,
9784274030,charging_station,,42.3797168,-71.0947553,
9784274031,pub,The Independent,42.3797497,-71.0948221,
9804105487,post_box,,42.3733987,-71.0978347,
9804139446,post_box,,42.3731676,-71.0960656,
9806690295,fuel,,42.3692002,-71.1104238,
9811254563,restaurant,Machu Chicken,42.3799222,-71.0967078,
9811254564,restaurant,Hen Chicken Rice,42.3798887,-71.0967027,
9811254565,restaurant,Masala Square,42.3798537,-71.0966934,
9811477842,waste_basket,,42.362309,-71.0947089,
9811572606,waste_basket,,42.3527515,-71.0867168,
9834067292,waste_basket,,42.3639578,-71.0876933,
9834067293,recycling,,42.3639773,-71.0876762,
9837419075,restaurant,Kantipur Cafe,42.369953,-71.0960337,
9840111963,bench,,42.3718732,-71.1250855,
9840111964,bench,,42.3716084,-71.1248147,
9840111965,bench,,42.3713555,-71.1246442,
9840111966,bench,,42.3711216,-71.1244745,
9840111969,bench,,42.3698111,-71.1235309,
9840111971,bench,,42.3697299,-71.1233947,
